#Parameters = {cpw=150; L2=0.5; R=4; b=3; sigma_z=0.2; wakelength=100; wakelength0=10000}
#"s / cm"	"Z [Real Part]"
#------------------------
-1.1847398250047	-7.3854452115197e-11
-1.1838544213253	-7.5783559014651e-11
-1.1829690176459	-7.7761508415190e-11
-1.1820836139665	-7.9789497053025e-11
-1.1811982102872	-8.1868750139915e-11
-1.1803128066078	-8.4000521154664e-11
-1.1794274029284	-8.6186092236934e-11
-1.1785419992490	-8.8426774314772e-11
-1.1776565955697	-9.0723908399852e-11
-1.1767711918903	-9.3078866965523e-11
-1.1758857882109	-9.5493055048949e-11
-1.1750003845315	-9.7967911485797e-11
-1.1741149808522	-1.0050490934665e-10
-1.1732295771728	-1.0310555617436e-10
-1.1723441734934	-1.0577139533416e-10
-1.1714587698141	-1.0850400575666e-10
-1.1705733661347	-1.1130500282341e-10
-1.1696879624553	-1.1417603969632e-10
-1.1688025587759	-1.1711880689524e-10
-1.1679171550966	-1.2013503432273e-10
-1.1670317514172	-1.2322649234874e-10
-1.1661463477378	-1.2639499226227e-10
-1.1652609440584	-1.2964238822542e-10
-1.1643755403791	-1.3297057758929e-10
-1.1634901366997	-1.3638150035128e-10
-1.1626047330203	-1.3987714124113e-10
-1.1617193293409	-1.4345952919925e-10
-1.1608339256616	-1.4713073957913e-10
-1.1599485219822	-1.5089289720301e-10
-1.1590631183028	-1.5474817628245e-10
-1.1581777146235	-1.5869880163904e-10
-1.1572923109441	-1.6274704996628e-10
-1.1564069072647	-1.6689524905495e-10
-1.1555215035853	-1.7114577904811e-10
-1.1546360999060	-1.7550107438375e-10
-1.1537506962266	-1.7996362398973e-10
-1.1528652925472	-1.8453597432866e-10
-1.1519798888678	-1.8922073126668e-10
-1.1510944851885	-1.9402056121017e-10
-1.1502090815091	-1.9893819177671e-10
-1.1493236778297	-2.0397641353342e-10
-1.1484382741503	-2.0913807914012e-10
